,time,cell,cell_state,IFNg,transferable_cytotoxic_packets,X,Y,experiment_id
1897,33600.0,tcell_36,PD1p,0.09000042121783322,400.0,!units[829.6172676138029 micrometer],!units[354.3728853899733 micrometer],tumor_tcell_20230626.211422
1898,33600.0,tcell_37,PD1p,0.0841175731526414,400.0,!units[387.33012534567797 micrometer],!units[772.5504242534846 micrometer],tumor_tcell_20230626.211422
1899,33600.0,tcell_38,PD1p,0.14034937930027586,400.0,!units[748.5033775669125 micrometer],!units[884.3724900965896 micrometer],tumor_tcell_20230626.211422
1900,34200.0,tcell_0,PD1n,0.09452969647899581,400.0,!units[1077.434830696628 micrometer],!units[675.7911474565819 micrometer],tumor_tcell_20230626.211422
1901,34200.0,tcell_1,PD1n,1.8524458053785082,400.0,!units[581.1887424432845 micrometer],!units[84.65364958209904 micrometer],tumor_tcell_20230626.211422
1902,34200.0,tcell_2,PD1n,0.16372301968902395,400.0,!units[785.5625408761149 micrometer],!units[906.847947548962 micrometer],tumor_tcell_20230626.211422
1903,34200.0,tcell_3,PD1n,0.023215170436701543,400.0,!units[813.5216283925057 micrometer],!units[605.8284816543476 micrometer],tumor_tcell_20230626.211422
1904,34200.0,tcell_4,PD1n,0.5537016621972006,400.0,!units[266.7398224716468 micrometer],!units[429.6878650027946 micrometer],tumor_tcell_20230626.211422
1905,34200.0,tcell_5,PD1n,0.0016766528456518776,400.0,!units[496.7343647464987 micrometer],!units[730.2668624803903 micrometer],tumor_tcell_20230626.211422
1906,34200.0,tcell_6,PD1n,0.6357827125532312,400.0,!units[534.9036954962382 micrometer],!units[927.5320260244397 micrometer],tumor_tcell_20230626.211422
1907,34200.0,tcell_7,PD1n,0.3120584664538064,400.0,!units[662.9865782545562 micrometer],!units[949.5557409730867 micrometer],tumor_tcell_20230626.211422
1908,34200.0,tcell_8,PD1n,0.09935498624511521,400.0,!units[840.3068449207956 micrometer],!units[270.25419568029633 micrometer],tumor_tcell_20230626.211422
1909,34200.0,tcell_9,PD1p,0.11511668339850831,400.0,!units[791.0184132299574 micrometer],!units[633.5852974960342 micrometer],tumor_tcell_20230626.211422
1910,34200.0,tcell_10,PD1p,0.44963507865592856,400.0,!units[501.2465880195465 micrometer],!units[889.6956497894619 micrometer],tumor_tcell_20230626.211422
1911,34200.0,tcell_11,PD1p,0.03434475519934505,400.0,!units[531.7330849819725 micrometer],!units[807.5485714360851 micrometer],tumor_tcell_20230626.211422
1912,34200.0,tcell_12,PD1p,0.15519654353448126,400.0,!units[590.9174419266247 micrometer],!units[384.80447055532505 micrometer],tumor_tcell_20230626.211422
1913,34200.0,tcell_13,PD1p,0.16307209191349212,400.0,!units[652.3525322530268 micrometer],!units[399.9708005793054 micrometer],tumor_tcell_20230626.211422
1914,34200.0,tcell_15,PD1p,0.44500141492459794,400.0,!units[296.6397999117311 micrometer],!units[496.91228910947115 micrometer],tumor_tcell_20230626.211422
1915,34200.0,tcell_16,PD1p,0.08905590982231984,400.0,!units[605.9978944431814 micrometer],!units[829.5701973928819 micrometer],tumor_tcell_20230626.211422
1916,34200.0,tcell_17,PD1p,0.11320360027246999,400.0,!units[274.8297356372871 micrometer],!units[779.5049759357253 micrometer],tumor_tcell_20230626.211422
1917,34200.0,tcell_18,PD1p,0.3592616059141826,400.0,!units[377.8684293677433 micrometer],!units[977.7850322825855 micrometer],tumor_tcell_20230626.211422
1918,34200.0,tcell_24,PD1p,0.1089534737808667,400.0,!units[891.8803904432992 micrometer],!units[555.2152424377413 micrometer],tumor_tcell_20230626.211422
1919,34200.0,tcell_25,PD1p,0.04150346069771499,400.0,!units[460.1150657552641 micrometer],!units[773.2518328336344 micrometer],tumor_tcell_20230626.211422
1920,34200.0,tcell_26,PD1p,0.41541267573755875,400.0,!units[470.49213134012865 micrometer],!units[199.97741552285692 micrometer],tumor_tcell_20230626.211422
1921,34200.0,tcell_27,PD1p,0.19802767631304558,400.0,!units[880.4718825103463 micrometer],!units[521.0100232811222 micrometer],tumor_tcell_20230626.211422
1922,34200.0,tcell_28,PD1p,0.03568542954729146,400.0,!units[628.3947511663877 micrometer],!units[823.4369805640858 micrometer],tumor_tcell_20230626.211422
1923,34200.0,tcell_30,PD1p,0.008526486940842631,400.0,!units[760.8436417935758 micrometer],!units[436.0397028171838 micrometer],tumor_tcell_20230626.211422
1924,34200.0,tcell_32,PD1p,0.04109070624385981,400.0,!units[787.2205743207126 micrometer],!units[393.1485692810901 micrometer],tumor_tcell_20230626.211422
1925,34200.0,tcell_33,PD1p,0.4056527007155915,400.0,!units[624.0189216835665 micrometer],!units[1020.5537116156396 micrometer],tumor_tcell_20230626.211422
1926,34200.0,tcell_35,PD1p,0.6700626546331209,400.0,!units[468.0203184720684 micrometer],!units[958.5135504418388 micrometer],tumor_tcell_20230626.211422
1927,34200.0,tcell_36,PD1p,0.08483445221206704,400.0,!units[825.5933456649517 micrometer],!units[342.79554800404634 micrometer],tumor_tcell_20230626.211422
1928,34200.0,tcell_37,PD1p,0.07272518154372552,400.0,!units[399.4015841631117 micrometer],!units[777.1235213312259 micrometer],tumor_tcell_20230626.211422
1929,34200.0,tcell_38,PD1p,0.14698735100274726,400.0,!units[749.0954375616456 micrometer],!units[895.9715638899212 micrometer],tumor_tcell_20230626.211422
1930,34800.0,tcell_0,PD1n,0.0874765135577444,400.0,!units[1048.1067875063295 micrometer],!units[712.9517924384093 micrometer],tumor_tcell_20230626.211422
1931,34800.0,tcell_1,PD1n,2.27929647932182,400.0,!units[589.7927508353197 micrometer],!units[113.54776258165685 micrometer],tumor_tcell_20230626.211422
1932,34800.0,tcell_2,PD1n,0.13601200677292719,400.0,!units[788.8986827170789 micrometer],!units[897.5980271958941 micrometer],tumor_tcell_20230626.211422
1933,34800.0,tcell_3,PD1n,0.01824177800425518,400.0,!units[798.5004128385764 micrometer],!units[584.3898240468745 micrometer],tumor_tcell_20230626.211422
1934,34800.0,tcell_4,PD1n,0.48329175442521094,400.0,!units[266.7398224716468 micrometer],!units[429.6878650027946 micrometer],tumor_tcell_20230626.211422
1935,34800.0,tcell_5,PD1n,0.00401408068129966,400.0,!units[488.87067133555735 micrometer],!units[738.3001385239853 micrometer],tumor_tcell_20230626.211422
1936,34800.0,tcell_6,PD1n,0.5145880760061953,400.0,!units[533.2771617254973 micrometer],!units[924.8284826071339 micrometer],tumor_tcell_20230626.211422
1937,34800.0,tcell_7,PD1n,0.29780126801035756,400.0,!units[639.0619421509496 micrometer],!units[934.2894184256141 micrometer],tumor_tcell_20230626.211422
1938,34800.0,tcell_8,PD1n,0.12003893223920847,400.0,!units[817.8834763596149 micrometer],!units[244.70676386878722 micrometer],tumor_tcell_20230626.211422
1939,34800.0,tcell_9,PD1p,0.1349175346105186,400.0,!units[791.9460539588355 micrometer],!units[646.2261339505683 micrometer],tumor_tcell_20230626.211422
1940,34800.0,tcell_10,PD1p,0.3567723804749327,400.0,!units[494.17724117059845 micrometer],!units[881.6224138903747 micrometer],tumor_tcell_20230626.211422
1941,34800.0,tcell_11,PD1p,0.02708659517872954,400.0,!units[531.7330849819725 micrometer],!units[807.5485714360851 micrometer],tumor_tcell_20230626.211422
1942,34800.0,tcell_12,PD1p,0.16696908139046568,400.0,!units[579.3255093728459 micrometer],!units[387.2250560218093 micrometer],tumor_tcell_20230626.211422
1943,34800.0,tcell_13,PD1p,0.1680584503192229,400.0,!units[666.4767237483566 micrometer],!units[380.78563600022056 micrometer],tumor_tcell_20230626.211422
1944,34800.0,tcell_15,PD1p,0.36124139517522885,400.0,!units[298.06583872630824 micrometer],!units[499.07112599732085 micrometer],tumor_tcell_20230626.211422
1945,34800.0,tcell_16,PD1p,0.14652356063385233,400.0,!units[612.8931350531377 micrometer],!units[837.6051101446424 micrometer],tumor_tcell_20230626.211422
1946,34800.0,tcell_17,PD1p,0.1140710302293504,400.0,!units[263.63638397850883 micrometer],!units[787.7177209593638 micrometer],tumor_tcell_20230626.211422
1947,34800.0,tcell_18,PD1p,0.3502248750913768,400.0,!units[383.64570218707325 micrometer],!units[963.4616428517886 micrometer],tumor_tcell_20230626.211422
1948,34800.0,tcell_24,PD1p,0.11166767539960096,400.0,!units[893.9942359163355 micrometer],!units[544.5916478479988 micrometer],tumor_tcell_20230626.211422
1949,34800.0,tcell_25,PD1p,0.03641938668790749,400.0,!units[466.0769688471707 micrometer],!units[772.3773410040028 micrometer],tumor_tcell_20230626.211422
1950,34800.0,tcell_26,PD1p,0.3923692098291761,400.0,!units[468.23884260272456 micrometer],!units[197.2049516177255 micrometer],tumor_tcell_20230626.211422
1951,34800.0,tcell_27,PD1p,0.22845056675838282,400.0,!units[892.600791934501 micrometer],!units[506.55595337756347 micrometer],tumor_tcell_20230626.211422
1952,34800.0,tcell_28,PD1p,0.06729582640643962,400.0,!units[620.191866708455 micrometer],!units[814.7850449526436 micrometer],tumor_tcell_20230626.211422
1953,34800.0,tcell_30,PD1p,0.007515920960708305,400.0,!units[765.4368207206747 micrometer],!units[434.9989217996468 micrometer],tumor_tcell_20230626.211422
1954,34800.0,tcell_32,PD1p,0.050840801784252765,400.0,!units[802.1317296488853 micrometer],!units[378.95547747311355 micrometer],tumor_tcell_20230626.211422
1955,34800.0,tcell_33,PD1p,0.40556658729112716,400.0,!units[619.1865017162377 micrometer],!units[1021.8373460103297 micrometer],tumor_tcell_20230626.211422
1956,34800.0,tcell_35,PD1p,0.5444302317074429,400.0,!units[453.2334462914408 micrometer],!units[965.968095370735 micrometer],tumor_tcell_20230626.211422
1957,34800.0,tcell_36,PD1p,0.0916765841015159,400.0,!units[813.0670481982223 micrometer],!units[326.57348197493087 micrometer],tumor_tcell_20230626.211422
1958,34800.0,tcell_37,PD1p,0.059020066556575775,400.0,!units[401.386897939531 micrometer],!units[771.7911494947364 micrometer],tumor_tcell_20230626.211422
1959,34800.0,tcell_38,PD1p,0.15554137730507472,400.0,!units[742.181997215407 micrometer],!units[909.723014429224 micrometer],tumor_tcell_20230626.211422
1960,35400.0,tcell_0,PD1n,0.08091106763926866,400.0,!units[992.4601058952368 micrometer],!units[690.0292457567705 micrometer],tumor_tcell_20230626.211422
1961,35400.0,tcell_1,PD1n,2.1271837743727264,400.0,!units[605.291066957786 micrometer],!units[68.15577088888375 micrometer],tumor_tcell_20230626.211422
1962,35400.0,tcell_2,PD1n,0.1302752469176575,400.0,!units[788.8986827170789 micrometer],!units[897.5980271958941 micrometer],tumor_tcell_20230626.211422
1963,35400.0,tcell_3,PD1n,0.026999669942678484,400.0,!units[798.5004128385764 micrometer],!units[584.3898240468745 micrometer],tumor_tcell_20230626.211422
1964,35400.0,tcell_4,PD1n,0.41692441745129655,400.0,!units[265.9383490099859 micrometer],!units[431.7073478764922 micrometer],tumor_tcell_20230626.211422
1965,35400.0,tcell_5,PD1n,0.0014129263534533472,400.0,!units[509.8076666369961 micrometer],!units[708.8506565315046 micrometer],tumor_tcell_20230626.211422
1966,35400.0,tcell_6,PD1n,0.4745883563957219,400.0,!units[516.0542846987862 micrometer],!units[940.0174610426828 micrometer],tumor_tcell_20230626.211422
1967,35400.0,tcell_7,PD1n,0.272444948934452,400.0,!units[639.0619421509496 micrometer],!units[934.2894184256141 micrometer],tumor_tcell_20230626.211422
1968,35400.0,tcell_8,PD1n,0.10401614588018344,400.0,!units[855.4034663949358 micrometer],!units[265.7077157098757 micrometer],tumor_tcell_20230626.211422
1969,35400.0,tcell_9,PD1p,0.1435542088251563,400.0,!units[803.814482391189 micrometer],!units[633.0917277237684 micrometer],tumor_tcell_20230626.211422
1970,35400.0,tcell_10,PD1p,0.2834258299036111,400.0,!units[495.68949177552224 micrometer],!units[888.7846936494154 micrometer],tumor_tcell_20230626.211422
1971,35400.0,tcell_11,PD1p,0.021046246516156195,400.0,!units[543.060423017022 micrometer],!units[802.9890151085768 micrometer],tumor_tcell_20230626.211422
1972,35400.0,tcell_12,PD1p,0.15984640805056213,400.0,!units[561.9443027136714 micrometer],!units[394.1466195271799 micrometer],tumor_tcell_20230626.211422
1973,35400.0,tcell_13,PD1p,0.17555464725628045,400.0,!units[689.814902688905 micrometer],!units[386.7660471079575 micrometer],tumor_tcell_20230626.211422
1974,35400.0,tcell_15,PD1p,0.3123547067705941,400.0,!units[294.510537289529 micrometer],!units[502.5867812269466 micrometer],tumor_tcell_20230626.211422
1975,35400.0,tcell_16,PD1p,0.15255310620991366,400.0,!units[616.3855335231904 micrometer],!units[838.2003249925051 micrometer],tumor_tcell_20230626.211422
1976,35400.0,tcell_17,PD1p,0.1101337137513364,400.0,!units[276.7487765666613 micrometer],!units[774.8365516027488 micrometer],tumor_tcell_20230626.211422
1977,35400.0,tcell_18,PD1p,0.33188577628754123,400.0,!units[379.50514313655543 micrometer],!units[967.0874645091856 micrometer],tumor_tcell_20230626.211422
1978,35400.0,tcell_24,PD1p,0.1256795261730421,400.0,!units[899.6836556619259 micrometer],!units[543.6362763509281 micrometer],tumor_tcell_20230626.211422
1979,35400.0,tcell_25,PD1p,0.03199897740321145,400.0,!units[471.07492361412295 micrometer],!units[772.2343439848235 micrometer],tumor_tcell_20230626.211422
1980,35400.0,tcell_26,PD1p,0.3956116600969572,400.0,!units[468.50357619794926 micrometer],!units[192.21196492401776 micrometer],tumor_tcell_20230626.211422
1981,35400.0,tcell_27,PD1p,0.21980758551244367,400.0,!units[877.2581399352474 micrometer],!units[501.9966327567553 micrometer],tumor_tcell_20230626.211422
1982,35400.0,tcell_28,PD1p,0.07592488015464902,0.0,!units[615.1918679969862 micrometer],!units[814.7814553545891 micrometer],tumor_tcell_20230626.211422
1983,35400.0,tcell_30,PD1p,0.0074044991036863695,400.0,!units[760.1963639689753 micrometer],!units[431.40473394372077 micrometer],tumor_tcell_20230626.211422
1984,35400.0,tcell_32,PD1p,0.04826284607055657,400.0,!units[807.9018457107161 micrometer],!units[380.43832114111126 micrometer],tumor_tcell_20230626.211422
1985,35400.0,tcell_33,PD1p,0.3858307378260632,400.0,!units[616.0798594717312 micrometer],!units[1002.2295919886805 micrometer],tumor_tcell_20230626.211422
1986,35400.0,tcell_35,PD1p,0.45967199038840106,400.0,!units[448.4513292740902 micrometer],!units[964.508178649666 micrometer],tumor_tcell_20230626.211422
1987,35400.0,tcell_36,PD1p,0.09581186700670527,400.0,!units[835.2461673544029 micrometer],!units[312.1488085421401 micrometer],tumor_tcell_20230626.211422
1988,35400.0,tcell_37,PD1p,0.05210933082659024,400.0,!units[399.6530247419541 micrometer],!units[768.2114413401157 micrometer],tumor_tcell_20230626.211422
1989,35400.0,tcell_38,PD1p,0.1587089990710747,400.0,!units[737.3680464779271 micrometer],!units[912.047064600452 micrometer],tumor_tcell_20230626.211422
1990,36000.0,tcell_0,PD1n,0.07560827015773877,400.0,!units[981.2723094542781 micrometer],!units[729.7522183003568 micrometer],tumor_tcell_20230626.211422
1991,36000.0,tcell_1,PD1n,2.225763152406636,400.0,!units[588.466070703773 micrometer],!units[64.97872631194633 micrometer],tumor_tcell_20230626.211422
1992,36000.0,tcell_2,PD1n,0.12624709591187916,400.0,!units[778.4336308836124 micrometer],!units[906.7006015752976 micrometer],tumor_tcell_20230626.211422
1993,36000.0,tcell_3,PD1n,0.03490105676214199,400.0,!units[796.8344499076703 micrometer],!units[594.2500759459192 micrometer],tumor_tcell_20230626.211422
1994,36000.0,tcell_4,PD1n,0.36946034991322785,400.0,!units[296.99226937931974 micrometer],!units[389.80069557289136 micrometer],tumor_tcell_20230626.211422
1995,36000.0,tcell_5,PD1n,0.0013481700004283376,0.0,!units[518.925702625601 micrometer],!units[714.6087577412287 micrometer],tumor_tcell_20230626.211422
1996,36000.0,tcell_6,PD1n,0.40241275482912703,400.0,!units[516.0542846987862 micrometer],!units[940.0174610426828 micrometer],tumor_tcell_20230626.211422
1997,36000.0,tcell_7,PD1n,0.24810465571836912,400.0,!units[639.0619421509496 micrometer],!units[934.2894184256141 micrometer],tumor_tcell_20230626.211422
1998,36000.0,tcell_8,PD1n,0.08592042935807306,400.0,!units[861.914975426115 micrometer],!units[307.5018872546212 micrometer],tumor_tcell_20230626.211422
1999,36000.0,tcell_9,PD1p,0.15454846857516832,400.0,!units[805.5473674763645 micrometer],!units[616.8296239180388 micrometer],tumor_tcell_20230626.211422
2000,36000.0,tcell_10,PD1p,0.24702933179832726,400.0,!units[487.24429746417866 micrometer],!units[891.461565380507 micrometer],tumor_tcell_20230626.211422
2001,36000.0,tcell_11,PD1p,0.01695219378265423,400.0,!units[547.8819671544161 micrometer],!units[804.3129154564243 micrometer],tumor_tcell_20230626.211422
2002,36000.0,tcell_12,PD1p,0.16812899574647358,400.0,!units[557.0062972901115 micrometer],!units[386.47308347145764 micrometer],tumor_tcell_20230626.211422
2003,36000.0,tcell_13,PD1p,0.1614871496918083,400.0,!units[685.7324959526941 micrometer],!units[388.94733993441554 micrometer],tumor_tcell_20230626.211422
2004,36000.0,tcell_15,PD1p,0.2558892139049425,400.0,!units[299.1643384283128 micrometer],!units[498.6078273869985 micrometer],tumor_tcell_20230626.211422
2005,36000.0,tcell_16,PD1p,0.14151898099937932,400.0,!units[621.3889894193119 micrometer],!units[832.3693047226529 micrometer],tumor_tcell_20230626.211422
2006,36000.0,tcell_17,PD1p,0.10553226003285503,400.0,!units[277.7118627894095 micrometer],!units[756.438434553098 micrometer],tumor_tcell_20230626.211422
2007,36000.0,tcell_18,PD1p,0.32679023885407427,400.0,!units[384.76409065370984 micrometer],!units[971.3757795416852 micrometer],tumor_tcell_20230626.211422
2008,36000.0,tcell_24,PD1p,0.08556013675714107,400.0,!units[897.9963113365387 micrometer],!units[559.2002492083042 micrometer],tumor_tcell_20230626.211422
2009,36000.0,tcell_25,PD1p,0.018847031474910726,400.0,!units[466.16386657407946 micrometer],!units[770.1762527477374 micrometer],tumor_tcell_20230626.211422
2010,36000.0,tcell_26,PD1p,0.44234414875993694,400.0,!units[474.8080579415018 micrometer],!units[173.7862742285235 micrometer],tumor_tcell_20230626.211422
2011,36000.0,tcell_27,PD1p,0.19142613630183006,400.0,!units[852.9044968682 micrometer],!units[497.55262653144507 micrometer],tumor_tcell_20230626.211422
2012,36000.0,tcell_28,PD1p,0.09127896285259271,400.0,!units[624.9795760495143 micrometer],!units[814.8566271155547 micrometer],tumor_tcell_20230626.211422
2013,36000.0,tcell_30,PD1p,0.01044939235306084,400.0,!units[765.6252681776319 micrometer],!units[429.7627031795356 micrometer],tumor_tcell_20230626.211422
2014,36000.0,tcell_32,PD1p,0.05397696316962009,400.0,!units[803.8129958311849 micrometer],!units[381.7668925001675 micrometer],tumor_tcell_20230626.211422
2015,36000.0,tcell_33,PD1p,0.3537543157077785,400.0,!units[619.7616644682489 micrometer],!units[996.7477770792133 micrometer],tumor_tcell_20230626.211422
2016,36000.0,tcell_35,PD1p,0.39939267041564364,400.0,!units[436.80422807956654 micrometer],!units[978.9714265135983 micrometer],tumor_tcell_20230626.211422
2017,36000.0,tcell_36,PD1p,0.09556618131070861,400.0,!units[834.9277310911292 micrometer],!units[310.13635504792313 micrometer],tumor_tcell_20230626.211422
2018,36000.0,tcell_37,PD1p,0.05145925844545991,400.0,!units[407.60089377777416 micrometer],!units[767.7435174047494 micrometer],tumor_tcell_20230626.211422
2019,36000.0,tcell_38,PD1p,0.1314413126659708,400.0,!units[732.8402349734505 micrometer],!units[890.8513155477664 micrometer],tumor_tcell_20230626.211422
2020,36600.0,tcell_0,PD1n,0.07291156621843926,400.0,!units[969.0218664134255 micrometer],!units[758.9867453893905 micrometer],tumor_tcell_20230626.211422
2021,36600.0,tcell_1,PD1n,2.352302423054091,400.0,!units[557.7934504218111 micrometer],!units[59.00087821531577 micrometer],tumor_tcell_20230626.211422
2022,36600.0,tcell_2,PD1n,0.11359751177496374,400.0,!units[735.2541894092361 micrometer],!units[885.8483641300462 micrometer],tumor_tcell_20230626.211422
2023,36600.0,tcell_3,PD1n,0.04963683713688135,400.0,!units[825.6646472772001 micrometer],!units[579.35324366791 micrometer],tumor_tcell_20230626.211422
2024,36600.0,tcell_4,PD1n,0.33162448343970446,400.0,!units[296.99226937931974 micrometer],!units[389.80069557289136 micrometer],tumor_tcell_20230626.211422
2025,36600.0,tcell_5,PD1n,0.0012881272464844876,400.0,!units[502.7759130421264 micrometer],!units[706.1114302200654 micrometer],tumor_tcell_20230626.211422
2026,36600.0,tcell_6,PD1n,0.347802148374052,400.0,!units[516.0542846987862 micrometer],!units[940.0174610426828 micrometer],tumor_tcell_20230626.211422
2027,36600.0,tcell_7,PD1n,0.22073453716979008,400.0,!units[624.9147418231655 micrometer],!units[924.6101556585603 micrometer],tumor_tcell_20230626.211422
2028,36600.0,tcell_8,PD1n,0.10666221377984832,400.0,!units[835.3224173417891 micrometer],!units[261.29196009071217 micrometer],tumor_tcell_20230626.211422
2029,36600.0,tcell_9,PD1p,0.14971229667067867,400.0,!units[802.1460697610875 micrometer],!units[617.5739052644128 micrometer],tumor_tcell_20230626.211422
2030,36600.0,tcell_10,PD1p,0.22122943059943317,400.0,!units[476.133358473851 micrometer],!units[882.0084196954097 micrometer],tumor_tcell_20230626.211422
2031,36600.0,tcell_11,PD1p,0.021279939307654705,400.0,!units[548.0660969732826 micrometer],!units[822.9455743422117 micrometer],tumor_tcell_20230626.211422
2032,36600.0,tcell_12,PD1p,0.05461035015667287,400.0,!units[547.7983803318243 micrometer],!units[383.9472750890829 micrometer],tumor_tcell_20230626.211422
2033,36600.0,tcell_13,PD1p,0.17277486862173283,400.0,!units[672.854007035331 micrometer],!units[383.65168056880924 micrometer],tumor_tcell_20230626.211422
2034,36600.0,tcell_15,PD1p,0.2250080600879294,400.0,!units[303.33339278869914 micrometer],!units[504.68403384635036 micrometer],tumor_tcell_20230626.211422
2035,36600.0,tcell_16,PD1p,0.14774906016228245,400.0,!units[618.7941265477892 micrometer],!units[825.0483421360893 micrometer],tumor_tcell_20230626.211422
2036,36600.0,tcell_17,PD1p,0.103542842746308,400.0,!units[280.1613599356427 micrometer],!units[757.1453293327122 micrometer],tumor_tcell_20230626.211422
2037,36600.0,tcell_18,PD1p,0.3068957871581728,400.0,!units[384.36561777175524 micrometer],!units[977.9499627199441 micrometer],tumor_tcell_20230626.211422
2038,36600.0,tcell_24,PD1p,0.07408504268709194,400.0,!units[899.7431125696324 micrometer],!units[549.4069244336673 micrometer],tumor_tcell_20230626.211422
2039,36600.0,tcell_25,PD1p,0.02457086396175989,400.0,!units[466.16386657407946 micrometer],!units[770.1762527477374 micrometer],tumor_tcell_20230626.211422
2040,36600.0,tcell_26,PD1p,0.4374350326726668,400.0,!units[474.8080579415018 micrometer],!units[173.7862742285235 micrometer],tumor_tcell_20230626.211422
2041,36600.0,tcell_27,PD1p,0.17681103233171205,400.0,!units[854.6821664142043 micrometer],!units[505.35478342366184 micrometer],tumor_tcell_20230626.211422
2042,36600.0,tcell_28,PD1p,0.11634091531867462,400.0,!units[625.0910282285115 micrometer],!units[814.2743418152799 micrometer],tumor_tcell_20230626.211422
2043,36600.0,tcell_30,PD1p,0.012538031388549174,0.0,!units[782.9767439785879 micrometer],!units[434.27646298861885 micrometer],tumor_tcell_20230626.211422
2044,36600.0,tcell_32,PD1p,0.05391184051712616,400.0,!units[803.0225993707966 micrometer],!units[365.9616345955959 micrometer],tumor_tcell_20230626.211422
2045,36600.0,tcell_33,PD1p,0.30541656102734127,400.0,!units[633.936049242036 micrometer],!units[987.4402149346455 micrometer],tumor_tcell_20230626.211422
2046,36600.0,tcell_35,PD1p,0.36024920220411427,400.0,!units[436.55115831470846 micrometer],!units[975.8094396081417 micrometer],tumor_tcell_20230626.211422
2047,36600.0,tcell_36,PD1p,0.09090384830775541,400.0,!units[838.9998306404367 micrometer],!units[310.8010111235512 micrometer],tumor_tcell_20230626.211422
2048,36600.0,tcell_37,PD1p,0.027402727138826112,400.0,!units[412.4391561860653 micrometer],!units[764.2814845757948 micrometer],tumor_tcell_20230626.211422
2049,36600.0,tcell_38,PD1p,0.16276796936949342,400.0,!units[725.0034368121804 micrometer],!units[926.9028918476494 micrometer],tumor_tcell_20230626.211422
2050,37200.0,tcell_0,PD1n,0.07066466060256454,400.0,!units[971.8070125680134 micrometer],!units[734.264649637473 micrometer],tumor_tcell_20230626.211422
2051,37200.0,tcell_1,PD1n,2.546846379936189,400.0,!units[559.8829959614496 micrometer],!units[35.0458168964209 micrometer],tumor_tcell_20230626.211422
2052,37200.0,tcell_2,PD1n,0.10816222323539618,400.0,!units[735.2541894092361 micrometer],!units[885.8483641300462 micrometer],tumor_tcell_20230626.211422
2053,37200.0,tcell_3,PD1n,0.05049098668504975,400.0,!units[825.6646472772001 micrometer],!units[579.35324366791 micrometer],tumor_tcell_20230626.211422
2054,37200.0,tcell_4,PD1n,0.299514561555826,400.0,!units[296.99226937931974 micrometer],!units[389.80069557289136 micrometer],tumor_tcell_20230626.211422
2055,37200.0,tcell_5,PD1n,0.0012546943788120945,400.0,!units[494.64386059270583 micrometer],!units[708.3911226107554 micrometer],tumor_tcell_20230626.211422
2056,37200.0,tcell_6,PD1n,0.3051235627483341,400.0,!units[504.83846895810234 micrometer],!units[955.536356688165 micrometer],tumor_tcell_20230626.211422
2057,37200.0,tcell_7,PD1n,0.18565786039071144,400.0,!units[634.3117150300782 micrometer],!units[921.190083356841 micrometer],tumor_tcell_20230626.211422
2058,37200.0,tcell_8,PD1n,0.10735250166345883,400.0,!units[863.327745654309 micrometer],!units[241.85389737345014 micrometer],tumor_tcell_20230626.211422
2059,37200.0,tcell_9,PD1p,0.1418383649445967,400.0,!units[808.7048094243611 micrometer],!units[620.7007113235757 micrometer],tumor_tcell_20230626.211422
2060,37200.0,tcell_10,PD1p,0.2097455358556859,400.0,!units[480.1263674931762 micrometer],!units[890.2857158970958 micrometer],tumor_tcell_20230626.211422
2061,37200.0,tcell_11,PD1p,0.016304863379111256,400.0,!units[539.6853777993856 micrometer],!units[819.7204127893068 micrometer],tumor_tcell_20230626.211422
2062,37200.0,tcell_12,PD1p,0.01776952182577215,400.0,!units[543.7474577592416 micrometer],!units[392.1913260805192 micrometer],tumor_tcell_20230626.211422
2063,37200.0,tcell_13,PD1p,0.15626361813553047,400.0,!units[665.4874065028444 micrometer],!units[398.57243420717344 micrometer],tumor_tcell_20230626.211422
2064,37200.0,tcell_15,PD1p,0.19964059847472918,400.0,!units[302.2660430912714 micrometer],!units[510.42826965899263 micrometer],tumor_tcell_20230626.211422
2065,37200.0,tcell_16,PD1p,0.14140987856396425,400.0,!units[612.4654926247732 micrometer],!units[827.1134292079678 micrometer],tumor_tcell_20230626.211422
2066,37200.0,tcell_17,PD1p,0.09392779833422496,400.0,!units[294.6676957064836 micrometer],!units[753.3707397454064 micrometer],tumor_tcell_20230626.211422
2067,37200.0,tcell_18,PD1p,0.29389511522022355,400.0,!units[396.065963135084 micrometer],!units[974.961569239835 micrometer],tumor_tcell_20230626.211422
2068,37200.0,tcell_24,PD1p,0.08023175538164787,400.0,!units[897.698448496891 micrometer],!units[546.3041430454654 micrometer],tumor_tcell_20230626.211422
2069,37200.0,tcell_25,PD1p,0.00943070080367244,0.0,!units[466.3972831352182 micrometer],!units[755.7471075930696 micrometer],tumor_tcell_20230626.211422
2070,37200.0,tcell_26,PD1p,0.43168783691186646,400.0,!units[475.0543159440526 micrometer],!units[172.70479856812148 micrometer],tumor_tcell_20230626.211422
2071,37200.0,tcell_27,PD1p,0.15888910422944189,400.0,!units[848.1561939863506 micrometer],!units[515.2637803047603 micrometer],tumor_tcell_20230626.211422
2072,37200.0,tcell_28,PD1p,0.10132206529061057,400.0,!units[630.0689459536425 micrometer],!units[822.2943879316055 micrometer],tumor_tcell_20230626.211422
2073,37200.0,tcell_30,PD1p,0.008466070588108594,400.0,!units[782.5765627836287 micrometer],!units[432.6762831382167 micrometer],tumor_tcell_20230626.211422
