,AbsoluteY,AbsoluteX,H2Db,H2Kb,PD1,PDL1,Region,Cell Type,IFNg
2815,427.0852841796875,118.00805981445313,7368.5477317119485,12311.84145202957,1602.8672745672036,24694.69774975756,2HCTcell_d3,PDL1p,0
2816,275.8282084960938,179.17108648681642,5884.744098047414,9281.231669337521,1740.701982952576,16282.423176016344,2HCTcell_d3,PDL1p,0
2817,359.2251000976562,228.21401416015624,20820.135464339903,33905.95042845718,2662.7623691561157,45090.57259339461,2HCTcell_d3,PDL1p,0
2818,349.42770214843745,119.98586016845701,4527.915068226014,8520.622720679272,2271.927595669495,14540.469963039743,2HCTcell_d3,PDL1p,0
2819,397.7865119628907,161.77616290283203,3989.8326228256537,9014.248794490675,1390.1563202717925,16855.040399871672,2HCTcell_d3,PDL1p,0
2820,300.99019726562506,191.01246228027355,3246.502475824528,7188.589318332121,1761.0923060512423,12386.533202204226,2HCTcell_d3,PDL1p,0
2821,408.5956247558595,104.71024999999997,6164.8732508178355,11081.599017768352,2109.8701112767462,24779.900976151424,2HCTcell_d3,PDL1p,0
2822,320.08861596679685,241.49033239746092,5906.792256667708,6490.288130579904,1460.6178314746464,24389.825345934092,2HCTcell_d3,PDL1p,0
2823,377.39795434570306,293.02777868652345,11901.795282943716,13106.788726190172,1723.3124389174623,33992.863565613,2HCTcell_d3,PDL1p,0
2824,328.79311889648443,225.38982763671873,7120.175831247656,11289.848371175807,2087.553285083097,24410.312541134634,2HCTcell_d3,PDL1p,0
2825,314.2406059570312,209.68694006347647,12047.067474428108,18885.485567665193,2315.406043543275,39671.158401904635,2HCTcell_d3,PDL1p,0
2826,311.4858183593751,147.55727563476563,4426.008499485036,5988.4709789266435,2074.0721676927683,15156.839302068767,2HCTcell_d3,PDL1p,0
2827,390.93801611328126,126.11922033691405,4914.863520113198,10951.106906765288,2178.9964849993607,14519.213406517307,2HCTcell_d3,PDL1p,0
2828,391.5553352050781,119.43747979736327,6374.204756358604,9890.861371000798,2039.3618964124644,19657.71985535923,2HCTcell_d3,PDL1p,0
2829,422.2449392089843,299.7532156982422,6825.782267546084,7348.023327627715,2054.9568820778086,25351.080957537324,2HCTcell_d3,PDL1p,0
2830,352.06909521484386,188.37567126464853,10198.423242290142,17981.622449953553,2166.3059348916754,37856.84628460294,2HCTcell_d3,PDL1p,0
2831,255.44544946289056,172.4363073120117,7138.613210493853,8938.549774511228,1433.2548994651936,20739.83127461362,2HCTcell_d3,PDL1p,0
2832,419.1778564453125,103.03945245361331,6186.521681011029,8916.100178736693,2306.238362545362,17790.785547643518,2HCTcell_d3,PDL1p,0
2833,406.08097216796887,304.01347216796876,11818.7847610392,15650.499423500958,1516.8773923516512,35419.028176010215,2HCTcell_d3,PDL1p,0
2834,367.79439477539063,103.33998937988281,4562.265265896213,7548.095765274221,1901.0757498851917,18205.54446027099,2HCTcell_d3,PDL1p,0
2835,314.4415314941407,60.55313555908202,4797.258731952558,5965.742187842827,1702.2704666960792,13262.005026416085,2HCTcell_d3,PDL1p,0
2836,241.48558862304685,56.194119079589825,8022.647763834152,12671.950798987364,1241.1055761974987,15206.765187850066,2HCTcell_d3,PDL1p,0
2837,405.869830078125,126.48920220947264,7579.584694832989,16423.622256601284,4571.659009582554,22916.776894982337,2HCTcell_d3,PDL1p,0
2838,319.7320490722657,90.51432696533203,3787.8568004107924,6858.461771036206,1726.451585606621,14058.397834756533,2HCTcell_d3,PDL1p,0
2839,351.58900927734385,62.134331176757826,10146.180474817866,22146.318183866886,1982.8728544799942,25005.987004606282,2HCTcell_d3,PDL1p,0
2840,428.4860563964844,78.25699481201173,14962.758406573193,27807.173024511532,2955.1265556509056,37312.157348733235,2HCTcell_d3,PDL1p,0
2841,405.09061083984375,214.82443945312502,4603.438049517803,5087.752517560841,1743.5687986650767,15891.813004880578,2HCTcell_d3,PDL1p,0
2842,358.8012512207031,79.5881840209961,9185.953451742658,16949.20810070771,2202.471451889566,21300.11275727402,2HCTcell_d3,PDL1p,0
2843,418.0297368164063,305.88876184082034,10590.248532114007,25475.571184847373,2159.2567099547737,29660.995882715844,2HCTcell_d3,PDL1p,0
2844,392.3097033691406,285.4305751953125,8834.23550682165,12327.912041933358,2624.127705735764,25704.642605017325,2HCTcell_d3,PDL1p,0
2845,283.9510122070312,244.20673889160156,3176.396985946904,4107.019310655823,1785.8753424843162,16015.335617113768,2HCTcell_d3,PDL1p,0
2846,272.4303303222657,189.22474963378897,4952.595541177511,7436.667838324457,1919.3386248622974,17314.41636915896,2HCTcell_d3,PDL1p,0
2847,314.5812497558593,257.56345495605467,4090.1765481124867,3868.7072314098855,1476.3192537750726,18420.231669140714,2HCTcell_d3,PDL1p,0
2848,283.45776440429677,111.29405889892575,3723.927832580644,6405.485590117399,1102.9913798893158,13229.90779126749,2HCTcell_d3,PDL1p,0
2849,417.06220166015623,177.9760259399414,4357.024364968122,5870.480613439163,1566.1425982122528,17942.354448065074,2HCTcell_d3,PDL1p,0
2850,393.33945825195315,143.90704400634763,5873.027672477665,13260.27331273582,1944.3273776193832,18581.338525950126,2HCTcell_d3,PDL1p,0
