,AbsoluteY,AbsoluteX,H2Db,H2Kb,PD1,PDL1,Region,Cell Type,IFNg
80380,420.3495882568359,351.4572288818358,1446.5061000209826,779.1140677081836,2763.692009441218,22359.06309673367,Tcelld3,PDL1p,0
80381,411.9299522705078,317.23398620605474,927.8052883766768,588.2235899273685,1469.5597016458892,16625.413185332443,Tcelld3,PDL1p,0
80382,409.61990686035153,247.7236907958984,1476.7286671939546,1353.5328742295035,2576.313433073912,16218.175605627916,Tcelld3,PDL1p,0
80383,468.7471473388672,116.20494897460935,1767.0235032571586,2166.4741680559296,2502.7948965512087,16566.866204738613,Tcelld3,PDL1p,0
80384,429.4217030029297,279.83238317871087,1670.4524400431226,2694.7636208457093,2747.3798610691497,13349.198916230254,Tcelld3,PDL1p,0
80385,491.6388524169922,139.54834533691405,1731.4489955982847,7409.171146669101,3418.6962718122986,13016.742785013177,Tcelld3,PDL1p,0
80386,408.4264110107422,321.4530083007812,1004.8249843791997,888.572622431069,1891.7915391230088,15286.700885193404,Tcelld3,PDL1p,0
80387,381.6696275634765,239.0448212890625,1725.8344735841845,1625.3661774884029,2518.093327729842,13241.659431458838,Tcelld3,PDL1p,0
80388,384.1846022949219,238.14558056640624,2099.9362658849177,1759.2624143910427,2970.878443597276,13263.89892967014,Tcelld3,PDL1p,0
80389,371.1125690917969,255.74906909179685,2032.7204951705005,3210.25308143988,2483.869912299318,12991.834122215792,Tcelld3,PDL1p,0
80390,408.29373388671877,346.4403032226562,1371.5858283448183,908.9911397690652,2831.5925267459925,14723.476477476555,Tcelld3,PDL1p,0
80391,414.1583572998047,233.79498583984378,1617.3185955431372,1148.417977097712,2493.93055996328,18981.996414349607,Tcelld3,PDL1p,0
80392,382.52261767578125,292.54550244140626,1012.3573905408108,455.80821775846687,1947.3356806519669,12455.702561049135,Tcelld3,PDL1p,0
80393,428.30819079589844,344.4493179931641,1721.628068628497,5686.412675985552,2708.9929380925228,17852.88315433794,Tcelld3,PDL1p,0
80394,370.353875,230.90949999999998,1317.9159586029157,363.0671987126411,1645.5779105768745,12345.728732095095,Tcelld3,PDL1p,0
80395,678.3507255859375,227.01529064941406,1155.6070430815594,2760.5641892531753,2479.2404692075725,17343.309898803036,Tcelld3,PDL1p,0
80396,688.8626379394532,231.6635,866.7171126480064,544.481052617019,1267.8854923627184,19657.646695233532,Tcelld3,PDL1p,0
80398,669.2021247558594,225.7279129638672,1180.1598327749646,933.8607654164391,1793.2389225175896,24251.854788876837,Tcelld3,PDL1p,0
80399,671.1548669433594,238.93731738281247,1331.7341698437028,1495.952239192373,1781.9661817937717,16714.427818274962,Tcelld3,PDL1p,0
80400,573.5191381835938,166.19656640624999,792.1913744406506,1333.9787496153506,1001.4755123097831,12461.377190799129,Tcelld3,PDL1p,0
80401,681.284625,170.08290624999995,744.26561730878,1661.209392683172,838.1980438652676,17312.159025280456,Tcelld3,PDL1p,0
80431,5.425445373535126,433.3331887207031,2698.841849687284,9365.441425556406,2230.9151745237,16467.467553954557,Tcelld3,PDL1p,0
80432,27.376008056640615,457.6599973144531,2447.2250838202053,6207.184086968893,2229.8825556519655,17324.363786250342,Tcelld3,PDL1p,0
80434,98.88479003906252,414.6356086425782,2250.378479861213,8693.054822706952,1988.5191344596517,15138.923331286032,Tcelld3,PDL1p,0
80436,36.101703430175775,423.84780981445317,2257.2537710258166,4993.203093511286,2216.537420238526,13160.87177265168,Tcelld3,PDL1p,0
80437,124.86513848876956,491.9799750976563,2372.7868098197246,7996.490850212482,1434.7756587667868,19131.56403133262,Tcelld3,PDL1p,0
80438,51.09272277832031,413.02130126953125,2702.1683231621437,6616.663122348281,1862.1669203737843,12575.917627599389,Tcelld3,PDL1p,0
80440,105.33329864501951,391.74758520507817,2606.7375060662434,6838.62406761154,2888.293524391428,14058.881635587786,Tcelld3,PDL1p,0
80441,172.84029833984374,395.4211262207032,2107.455731877693,3452.1447952309,2954.37434225918,19440.54756221971,Tcelld3,PDL1p,0
80442,80.88207360839846,494.3309787597657,1724.956620086673,2615.7365118534544,1715.6801981363267,13400.586824523558,Tcelld3,PDL1p,0
80445,82.89899139404298,453.7747619628906,2445.299548915938,7811.617697301669,1971.7419680991388,16719.177326435438,Tcelld3,PDL1p,0
80447,109.13049676513674,419.3771015625,1882.422039858205,4018.1380908925175,2138.2912620037855,12863.268181317291,Tcelld3,PDL1p,0
80448,71.95135687255862,439.2320974121094,2150.623379483297,5210.784246658299,1365.963364873384,16221.781691823797,Tcelld3,PDL1p,0
80450,106.92887567138672,483.0681037597657,2498.854090583765,38020.167110944654,1139.8898415777533,37769.769214989494,Tcelld3,PDL1p,0
80451,23.80893548583984,390.0459309082031,2649.0660262270567,1279.296594892159,2568.330318419886,16067.243906301179,Tcelld3,PDL1p,0
80453,91.12964416503905,476.3889633789063,1875.5635614677087,3699.8625193525454,1892.3679485554096,15243.361770729316,Tcelld3,PDL1p,0
80454,31.143108764648446,412.6605004882813,2669.1744818750144,5796.522855026295,2406.8121741486993,12784.76146642919,Tcelld3,PDL1p,0
80455,49.10544219970703,401.022650390625,2661.255665270288,9498.692444796838,3491.527557992965,33040.64912954407,Tcelld3,PDL1p,0
80456,178.64622259521485,405.14001318359374,1170.552371364072,301.84816885074986,2760.15611101922,12742.220033335658,Tcelld3,PDL1p,0
80458,178.335216003418,482.557,993.579316484465,9293.20267401155,1187.3767298310074,12781.328840531345,Tcelld3,PDL1p,0
80461,56.269615722656226,399.74926293945316,2963.331533293633,6203.240959013901,3363.8626865782335,18160.473102830612,Tcelld3,PDL1p,0
80462,367.59236840820313,414.2433298339844,1375.032730398258,4112.17869160668,2787.3062615142285,14648.673788952612,Tcelld3,PDL1p,0
80463,280.54821350097654,368.67405310058587,2774.125485082506,3394.4434197356036,1928.7296392824421,25537.495317829405,Tcelld3,PDL1p,0
80464,213.04952050781247,395.53350830078125,2430.3705611385976,7481.527915554835,2402.218699299154,25444.35539779893,Tcelld3,PDL1p,0
80465,250.60915795898438,387.0069206542969,2041.4425467809122,4469.999513728615,2172.023233798535,18639.059505124744,Tcelld3,PDL1p,0
80466,227.1022967529297,399.96316625976567,2584.5540896227917,11358.972139306245,2377.0429483849152,28758.306131738882,Tcelld3,PDL1p,0
80468,187.35981457519523,366.22336901855465,2202.476052814761,444.7383176311037,3067.2733326935686,12377.010585842725,Tcelld3,PDL1p,0
80471,340.7450166015625,467.0748728027344,2612.0254068844765,3837.8429992306283,1890.6141297252746,17233.22396965639,Tcelld3,PDL1p,0
80472,359.60914489746096,375.13013208007817,1623.277118249936,3437.598652178875,2534.189116114391,17887.137433192704,Tcelld3,PDL1p,0
80473,354.8839432373047,386.04757714843754,2102.2248811468817,6065.098626782613,3196.389045551331,19543.362318873224,Tcelld3,PDL1p,0
80474,221.4182117919923,364.2597659912109,2238.2366344342654,3906.8403202101226,2311.189317679631,15440.120028794003,Tcelld3,PDL1p,0
80476,323.4791345214844,449.58781616210933,2452.986575927068,2624.7830468204857,2374.68537691785,19033.30762251113,Tcelld3,PDL1p,0
80478,184.02767669677735,402.79039013671877,1575.8852139228784,2485.2477727744135,2828.3779568550776,12341.257704413098,Tcelld3,PDL1p,0
80479,226.6833260498047,374.19628393554683,1646.8733744411577,3271.7694517772125,2153.553357917339,16247.720496391144,Tcelld3,PDL1p,0
80480,304.5901091308594,444.81337255859376,2202.75110224286,4084.7079637663182,2727.9801327225045,13415.248349714593,Tcelld3,PDL1p,0
80481,359.56745031738285,435.09917968750005,1922.5979582105097,4774.268450060585,1625.9128246882842,14109.09662186581,Tcelld3,PDL1p,0
80482,284.6758848876953,467.10782348632813,2598.474688768819,5601.999255555549,2186.3804348024514,16328.898735869385,Tcelld3,PDL1p,0
80483,316.3517543945312,428.68272436523444,2116.584312587877,2688.246871878535,3166.569904675922,15534.579191091163,Tcelld3,PDL1p,0
80484,249.36918139648435,367.17465893554686,2893.864551016953,4682.227400293326,2506.9187656263157,24544.19793117287,Tcelld3,PDL1p,0
80485,314.81660229492184,448.59552197265623,1733.399466302352,1881.995896808477,2283.7626154448494,14361.956896323452,Tcelld3,PDL1p,0
80486,198.6601502685548,363.34009216308584,2853.2348766713144,5966.878526239297,2195.3789182528717,23721.115836975616,Tcelld3,PDL1p,0
80487,190.454923828125,362.1626114501953,1802.6390038596435,3869.6196740510863,1276.7334964325053,15482.606001792243,Tcelld3,PDL1p,0
80488,264.18686450195315,363.2527452392578,1972.3127645242564,1027.3121224072097,1533.1333862231422,12775.717930890834,Tcelld3,PDL1p,0
80489,218.8115181884765,462.3763630371094,2254.36008480355,4393.669269571663,1889.5745374188275,12615.0488548336,Tcelld3,PDL1p,0
80490,261.0336773681641,422.1344663085938,2171.5193908082774,6956.939486575042,1258.9476594431508,17577.303120843822,Tcelld3,PDL1p,0
80494,209.3133916015625,372.299962890625,2521.1432952687933,5355.191950920689,2380.8564996153264,26964.54256974315,Tcelld3,PDL1p,0
80497,197.1600657958985,467.29540307617185,1749.9105550139852,7674.658236018396,1101.922701019661,14737.742701988396,Tcelld3,PDL1p,0
80498,320.1891744384766,461.2332136230468,2681.1157074581147,4346.089061230208,2400.077487819609,20088.295515162612,Tcelld3,PDL1p,0
80499,245.84934887695312,477.6047331542969,1649.081892891642,8311.889158981807,1973.9288739271933,16266.903789351356,Tcelld3,PDL1p,0
80500,249.19043774414064,376.76109887695316,2521.581560841039,3563.178881454529,2569.754367192707,27373.611512594274,Tcelld3,PDL1p,0
80501,346.4701978759765,373.9848657226563,2094.579035986937,2625.823453978441,2217.551871477721,19260.251512439943,Tcelld3,PDL1p,0
80502,185.6626242675781,362.0426820068359,2189.584244318066,450.4358155073219,3678.938615885114,19598.205273102896,Tcelld3,PDL1p,0
80503,325.99861926269534,473.70808471679686,1986.9642470750332,3229.4410151049037,1961.0249000150247,14914.600225860178,Tcelld3,PDL1p,0
80504,364.369,422.88496875,2326.9060716328304,5031.201979735323,1406.7840165645914,16654.435335197508,Tcelld3,PDL1p,0
80505,215.6407052001952,453.01109765625006,2690.6630962603977,7544.731259481942,1717.4565888735567,21764.176874616354,Tcelld3,PDL1p,0
80507,237.97551611328123,409.0682316894531,2069.323793478706,7385.743692927277,1508.1772067466202,19215.193135021866,Tcelld3,PDL1p,0
80508,223.63888537597649,459.33818115234374,2089.4154363525563,3976.3110593227457,1344.27286322376,13242.894893581575,Tcelld3,PDL1p,0
80510,311.6677410888672,458.25715942382817,1450.3359177274147,3091.6598159367063,2425.6887113804846,15797.106042157651,Tcelld3,PDL1p,0
80513,372.8080106201172,412.86538378906255,1610.9295524746374,4987.679881958116,2493.634005476569,14588.38984537438,Tcelld3,PDL1p,0
80517,463.49768005371095,469.16236303710934,1161.0888575247536,3526.2627200349625,2285.8054647926633,13586.59762412225,Tcelld3,PDL1p,0
80520,435.76659643554683,435.2886921386719,2250.5762660914456,5216.17359282767,3397.516115476749,14692.430624134417,Tcelld3,PDL1p,0
80521,427.86248217773436,449.5568903808594,2156.531463867773,4625.400364697746,2538.933804390329,17533.460145514015,Tcelld3,PDL1p,0
80522,423.9668001708984,408.74010546875,2000.749777305476,6180.128442976025,3012.088690075171,13407.970097209298,Tcelld3,PDL1p,0
80524,395.2026481933593,420.5012905273437,2414.3154953111894,5700.684681614333,3952.457645604325,18678.837373469996,Tcelld3,PDL1p,0
80529,464.1617099609375,448.9026628417969,926.7423999101939,1203.7455180793143,2053.157001876285,17241.421443741066,Tcelld3,PDL1p,0
80530,453.90033325195316,406.66255566406255,1095.2079077299436,1258.3148819438652,2030.2782636539785,15610.599641707431,Tcelld3,PDL1p,0
80531,426.70290344238276,369.90431933593754,1490.4406179242294,833.9009206723555,2687.712768022284,14534.368172555814,Tcelld3,PDL1p,0
80533,386.98034814453126,445.00178051757814,2013.404128981347,3175.7495316602963,1874.6170704953363,12980.299602397494,Tcelld3,PDL1p,0
80535,400.11943322753905,393.33317578125,2195.589616103277,3048.8417758959476,3238.068163757907,27405.77364785438,Tcelld3,PDL1p,0
80536,390.73617382812495,406.7400541992188,1844.7211885436427,2598.9139828920624,2738.599022186328,13243.80349514271,Tcelld3,PDL1p,0
80538,411.36831799316406,432.26210742187504,2079.619822997717,4823.038273198106,2095.445561574424,14981.977161625395,Tcelld3,PDL1p,0
80540,375.95162548828125,386.88156079101566,901.1489183902795,2709.659938207744,1320.8021170966704,15876.143757958105,Tcelld3,PDL1p,0
80541,457.37327087402343,495.8815017089844,1800.3704128005495,992.9016377307198,2411.308387935153,17195.168904271213,Tcelld3,PDL1p,0
80542,413.77178503417974,404.9984541015625,1963.0032103579467,6354.3881278253275,3678.0577609740913,16152.369252561233,Tcelld3,PDL1p,0
80543,394.586203491211,464.5848872070312,2673.763046853397,4756.875728746541,2728.546999560036,16178.094476761611,Tcelld3,PDL1p,0
80545,397.1132816162109,387.0332443847657,1828.683502213065,5424.2469318010135,3273.2950197412374,19368.63233865693,Tcelld3,PDL1p,0
80546,387.3644813232422,485.5466762695313,1785.5608146101306,3613.235767992444,2006.0534690207653,16455.12473274746,Tcelld3,PDL1p,0
80547,513.3380280761719,473.69078100585944,2104.294741437871,7904.378652848293,3168.0780016881704,13720.887754855901,Tcelld3,PDL1p,0
80548,401.6048831787109,467.31712475585937,2403.9771504955474,5248.041646789209,3315.4450283023316,16866.07577883236,Tcelld3,PDL1p,0
80552,405.8919235839844,400.5810375976563,1451.2716713964314,2741.4539784369313,2419.2070873268726,18857.884981104722,Tcelld3,PDL1p,0
80555,401.8622758789063,421.0695517578125,2523.074308492714,3291.256812295668,3255.330717876681,12712.756562712324,Tcelld3,PDL1p,0
80557,452.3581860351562,398.4598603515625,842.3040201057548,479.23166734051125,1522.2346418136297,13159.500610295789,Tcelld3,PDL1p,0
80559,412.1417386474609,393.79503759765623,1982.7296948907835,2221.4943581626408,3084.9656706043456,26564.44164230063,Tcelld3,PDL1p,0
80560,653.1180493164062,423.2203662109375,1617.6459723693015,9719.218299194998,2800.0650778775184,13814.34037542365,Tcelld3,PDL1p,0
80562,667.3232915039063,497.08861962890626,1540.5556249340118,5569.533022271951,2058.338263867498,12602.217512787136,Tcelld3,PDL1p,0
80563,582.3063859863281,475.09864038085936,2514.6860565659913,7054.794744938838,1552.5847730400892,13730.143690759198,Tcelld3,PDL1p,0
80565,675.3663876953125,495.8776359863281,2111.251640674548,3791.1131901283125,3204.5178682885553,13888.931843584678,Tcelld3,PDL1p,0
81441,178.41738562011722,81.53052124023435,2041.1336828970234,683.425312679586,889.9399201173627,6971.2861878741915,Tcelld3,PDL1n,0
81446,366.70380444335933,84.5728449707031,1211.9005556683471,4002.8140449678945,1583.1953987553406,6419.031669005508,Tcelld3,PDL1n,0
81447,352.7005002441406,52.37376831054689,1135.8382432520918,2625.640189907675,1685.6446972733982,5114.022586774421,Tcelld3,PDL1n,0
81452,339.24548437500005,30.880488403320328,1137.7208961370059,3051.9999199378876,1800.83042375909,5650.39545835569,Tcelld3,PDL1n,0
81453,366.8499195556641,14.209145263671871,1399.1766296472126,3293.711235793563,2079.4477682987267,7853.363663435703,Tcelld3,PDL1n,0
81457,309.94095959472656,30.090638427734405,1768.4301090549782,2901.7021387883938,2153.442700519142,7081.79691775072,Tcelld3,PDL1n,0
81466,189.40966003417975,79.5939322509766,1888.2368039010041,2607.039982600232,1491.4005909204266,6171.038902911087,Tcelld3,PDL1n,0
81469,360.5516909179687,101.44989978027343,1798.558600255977,1896.8578205454553,1857.8630265762376,6903.082660688748,Tcelld3,PDL1n,0
81470,292.55818542480466,56.6404676513672,2944.19632946818,6353.373178693762,2747.1627670358703,7695.9065528971805,Tcelld3,PDL1n,0
81471,304.94764245605467,19.26785754394524,1907.531823534268,369.87169924631075,1921.0948293411495,6653.739972274926,Tcelld3,PDL1n,0
81473,180.8454046020508,83.53333374023435,1217.5409580201192,3820.333946537719,650.4753835483434,11460.605671300742,Tcelld3,PDL1n,0
81474,368.1961114501953,56.58128527832031,1306.58499893841,1559.5163789901696,1916.6035703635707,5565.128511852344,Tcelld3,PDL1n,0
81477,332.1429553222656,78.48244494628909,1805.0929132490705,2906.5910914324354,2174.995752100358,7420.186689162815,Tcelld3,PDL1n,0
81478,180.5375964355469,33.40024926757815,2186.5126071608615,1786.4952529914315,2152.1445405940217,6175.253870153128,Tcelld3,PDL1n,0
81482,183.07912499999998,25.35968420410154,2549.842133947915,2645.2103311609476,2632.956257592932,4232.943097927623,Tcelld3,PDL1n,0
81484,353.0696307373047,28.77909997558595,1063.5024160991575,574.3986592752698,1382.9749670982371,3999.954647613209,Tcelld3,PDL1n,0
81486,243.08535717773435,27.113433715820292,1032.1652942381468,270.26552718341327,554.2505178010226,964.8304277453814,Tcelld3,PDL1n,0
81492,363.13611059570314,36.521866333007836,1677.9696391450075,357.45399893705115,2209.4012108791603,1757.2377792381258,Tcelld3,PDL1n,0
81493,299.0531057128906,90.29489685058593,1754.5463468859286,2670.6810022658015,1499.4815171718642,4546.303256334519,Tcelld3,PDL1n,0
81496,389.9487629394531,35.77693237304686,1569.8820145747711,3613.3440067536512,2020.2477118661432,5343.664551338994,Tcelld3,PDL1n,0
81498,511.9841507568359,36.66927001953127,1921.0509940850272,1696.4122795055682,3221.7121561517265,7038.365763128491,Tcelld3,PDL1n,0
81500,459.43222839355474,94.66228906250001,1480.713672472628,2917.315495794373,2216.199025143541,10186.1869616292,Tcelld3,PDL1n,0
81501,376.6213159179688,34.872307250976576,1533.6142161184225,1569.054877672468,1770.4895598603398,3473.518278104567,Tcelld3,PDL1n,0
81502,424.55959033203123,80.7000811767578,1302.804108293707,2044.377642086843,1551.9035785755648,4558.677642595852,Tcelld3,PDL1n,0
81503,371.8299827880859,11.440367431640652,1368.7606211182147,3153.951054415014,1710.8766026882142,6112.326132032402,Tcelld3,PDL1n,0
81504,447.5908295898438,0.6579465332031305,759.3579629109481,2113.5123689703614,1211.562436527544,3986.8713751338864,Tcelld3,PDL1n,0
81505,392.34900854492184,95.8710177001953,1295.5171875248257,2977.9433641510827,1731.4715410422534,5000.932962466906,Tcelld3,PDL1n,0
81506,428.47114941406255,18.142978271484367,1897.0793785437832,3677.123275304251,2746.3597209753207,7290.674386638301,Tcelld3,PDL1n,0
81508,556.3420296630859,44.33104028320315,1302.5448326480573,4283.862900885585,1941.1588690998574,5663.684641188803,Tcelld3,PDL1n,0
81509,372.68127014160154,70.1635478515625,1828.9281375217108,3053.010148375818,1826.4678894558565,3915.575062634503,Tcelld3,PDL1n,0
81510,435.62604980468745,79.22305297851562,1307.323344192342,2187.2138611573196,1860.462833143834,6828.3141922236,Tcelld3,PDL1n,0
81511,539.4262716064453,36.980690795898454,1026.8088199704632,2842.5046406031456,2114.534972076373,6635.9496717081165,Tcelld3,PDL1n,0
81512,532.8799464111328,30.73400512695315,1650.323582377147,5488.800394107784,3021.4477735047917,8910.853160385375,Tcelld3,PDL1n,0
81513,551.5061947021484,55.870682617187526,1370.9327748606572,7515.297060281745,2445.454361538083,9470.490361938782,Tcelld3,PDL1n,0
81515,512.5077720947265,100.80639501953124,1447.1686933376425,1708.177596814065,2543.601601372992,6802.501647873188,Tcelld3,PDL1n,0
81516,433.84551635742184,6.777293457031249,1094.2918949024352,1700.0787410942974,1628.283976001894,4580.602670266838,Tcelld3,PDL1n,0
81518,532.2875704345703,70.40722644042967,763.2192809553854,6465.091091109688,1408.9344036161265,6989.212778675172,Tcelld3,PDL1n,0
81519,499.4296181640625,0.29783605957021564,914.3380674088347,547.2612461247921,1312.3113180444475,7914.709608838635,Tcelld3,PDL1n,0
81520,514.72573046875,48.264044921874984,1266.6084725307194,773.1997972661995,2302.719163664385,8615.1676623466,Tcelld3,PDL1n,0
81521,411.0954163818359,103.26384411621092,1316.574998187146,2760.407394786007,1695.5220170090035,4812.966899508732,Tcelld3,PDL1n,0
81524,520.4832641601563,84.38701416015624,2074.76263144876,980.396941781612,4540.159270941488,8083.488838830516,Tcelld3,PDL1n,0
81525,554.4178662109375,28.732159057617196,1518.2001136904234,2698.7451887345874,2333.060394586015,5237.165828355786,Tcelld3,PDL1n,0
81526,448.7320001220703,99.7837272949219,976.5905749713568,480.9650891837319,1427.5330127723396,6302.543048857931,Tcelld3,PDL1n,0
81527,392.0077204589844,8.39118664550773,1104.7724871214825,1778.793778518026,1523.1536671041304,3718.8300795926275,Tcelld3,PDL1n,0
81529,372.21673913574216,105.59547314453124,883.6716618901768,434.74907700474563,1014.1005488334611,2899.627832061622,Tcelld3,PDL1n,0
81531,555.8252193603515,83.19766015624998,1722.0878696642064,3661.130239653042,2382.9378863654974,8237.533383505659,Tcelld3,PDL1n,0
81532,416.1283571777344,58.73085717773438,1109.9052003674742,1698.7394128715146,1487.725040292743,7691.82964589235,Tcelld3,PDL1n,0
81533,478.39258557128903,64.5931335449219,1146.761823732741,1509.3215807596264,2172.818205355733,7513.573229617026,Tcelld3,PDL1n,0
81535,513.390261352539,79.91299243164065,1814.1177837009948,1078.4426295547278,4784.574120354738,9238.277762957416,Tcelld3,PDL1n,0
81537,519.2236368408203,65.61216564941407,941.0042605890926,1764.9833892882857,1327.1097723053551,11843.72046955816,Tcelld3,PDL1n,0
81538,529.3465378417969,104.09902429199218,1764.0756005610838,822.3528395691781,2476.496239136856,4599.750563166226,Tcelld3,PDL1n,0
81539,467.6379150390625,21.556319335937474,1128.105217246634,581.526569472,1865.718967802485,3198.5722006997003,Tcelld3,PDL1n,0
81541,524.845317993164,18.49282617187498,1169.370565579603,1005.3862707318782,2363.0457968258793,4789.7521296217465,Tcelld3,PDL1n,0
81544,423.90807800292964,66.31535900878907,748.17590964184,783.0448038423826,924.2500447031907,3767.612838409836,Tcelld3,PDL1n,0
81546,530.8730841064453,58.26678637695312,1168.7045719266064,1860.5352863505134,1622.90488867858,8102.577731628531,Tcelld3,PDL1n,0
81547,551.3448468017579,48.691943603515654,948.8132274393965,804.3858795936553,1831.652087630107,3883.624737738324,Tcelld3,PDL1n,0
81548,439.28385180664066,45.71611950683592,988.5181047553245,2561.324279648475,1722.4926933158913,5023.322320935693,Tcelld3,PDL1n,0
81549,524.379728515625,45.38656665039065,1885.924197377111,818.6137130177071,2989.7232333499755,7016.323325255775,Tcelld3,PDL1n,0
81550,390.46690783691406,79.35177233886719,1030.1431331096537,793.0945705049919,1546.8026945949819,3308.5820197155767,Tcelld3,PDL1n,0
81551,531.2115189208984,7.8803129882812755,1774.311179656337,1045.387321143939,3417.0681583184246,7274.077658122255,Tcelld3,PDL1n,0
81552,438.29666589355475,41.23602307128908,1826.6858046154366,2973.7564460890744,2097.938380972619,9867.37047384739,Tcelld3,PDL1n,0
81553,520.3928338623047,33.38335974121094,1526.9170647963306,2138.9204908845495,3310.5639910266245,8954.487865357338,Tcelld3,PDL1n,0
81554,488.70822045898433,44.966215332031254,1025.0175983514832,419.2635580683692,1615.9268661803194,8598.249973279086,Tcelld3,PDL1n,0
81555,520.7119860839844,102.53943530273438,1088.956672736854,744.5500761904497,2497.9738675163157,3229.349308580089,Tcelld3,PDL1n,0
81556,508.22979772949225,10.397588745117275,1628.3439972063038,1236.6501014861792,2117.467117861441,6199.447451721881,Tcelld3,PDL1n,0
81559,472.4532708740235,105.38488330078127,1241.1197402607233,710.5965715174659,2136.567539049777,5233.105441379341,Tcelld3,PDL1n,0
81560,495.7860825195313,20.748797485351474,1778.1939859373445,3303.0868705454473,2906.0466045887783,11656.989868722725,Tcelld3,PDL1n,0
81561,526.526125,14.197317993164006,2196.720039027552,153.19145043797548,3091.2135010836573,8419.08495544263,Tcelld3,PDL1n,0
81562,406.7662211914062,36.869643310546905,1226.4867706522227,661.3737725362175,1226.352265750781,5556.52275706617,Tcelld3,PDL1n,0
81563,413.3801505126953,50.787533447265616,1518.1091546934251,1049.5998658285387,2067.38978212402,4679.325474889674,Tcelld3,PDL1n,0
81564,433.40606652832037,43.628445190429716,607.8357171058076,1150.47434496444,973.7207833763648,4484.875300790677,Tcelld3,PDL1n,0
81565,454.9518098144531,102.10790100097654,1292.9555063642924,364.35405136778314,1595.9507284012739,11189.45890542375,Tcelld3,PDL1n,0
81566,490.87514208984373,24.712175659179707,1427.8078394147547,2496.5155626930023,2353.8548098751126,8070.950727287874,Tcelld3,PDL1n,0
81569,473.0850404052734,42.98576879882813,1069.358550900716,886.7708348282389,2061.4748413964994,5059.7625535463085,Tcelld3,PDL1n,0
81571,547.11975,59.2566875,1957.046198911742,351.26995349853144,3070.041602762898,6551.170066042105,Tcelld3,PDL1n,0
81572,527.171884765625,66.68522583007814,1841.1801160644422,3036.508963774021,2748.0245367571542,11711.929583118648,Tcelld3,PDL1n,0
81573,442.7267380371094,64.66621411132815,833.8096021223072,269.2720951420334,1125.1435963214676,5159.601345086603,Tcelld3,PDL1n,0
81574,558.5541434326171,99.61547631835936,1869.4172646321117,1072.4092458965558,2226.9665588735993,2963.8208273562796,Tcelld3,PDL1n,0
81578,456.1092716064453,3.411537597656263,734.8560838088017,48.45828370075605,1172.4222908462727,1672.5938738052712,Tcelld3,PDL1n,0
81581,482.48169177246086,26.051878662109402,1012.4290809652364,1892.4687556381398,1341.7460024534826,7905.245992578508,Tcelld3,PDL1n,0
81582,447.8982926025391,93.92122082519529,854.7177979858262,59.63039000649977,1482.950531407838,2466.607650558132,Tcelld3,PDL1n,0
81584,558.9727919921875,9.062947998046866,1108.0320873150597,0.0,754.6695088359859,1854.170225784817,Tcelld3,PDL1n,0
81586,558.3550126953126,52.933009521484394,1445.0736138854913,1762.1919419840788,2046.2854160131058,2550.9345779463633,Tcelld3,PDL1n,0
81588,463.56473193359375,33.70656176757814,509.79339447666734,403.1407454912425,1240.1163577812758,4745.766964047632,Tcelld3,PDL1n,0
81589,385.0750070800781,105.04948583984373,2237.8486182767683,515.4839812176298,2203.0660289545067,4771.849728862329,Tcelld3,PDL1n,0
81592,567.4641739501953,13.317682006836037,1307.1586167876012,3325.647065428007,2082.4384542330895,5927.337214189478,Tcelld3,PDL1n,0
81597,621.9161450195312,4.4001041259764975,1692.608275980735,1206.6546455319983,1940.30003556161,3395.219833574311,Tcelld3,PDL1n,0
81598,585.3849738769532,81.72155236816405,998.1817661695544,6919.258909978978,1417.2709613032007,8491.588410016091,Tcelld3,PDL1n,0
81600,699.8742409667968,71.4922059326172,1369.743979495941,2932.449702396381,1805.2884671660659,4884.159961830715,Tcelld3,PDL1n,0
81601,699.9878195800782,91.80552001953123,1319.5895852569288,3027.2587645958715,1964.3438879151838,6246.336602285544,Tcelld3,PDL1n,0
81602,666.1065092773438,66.99236669921873,907.8072492058643,3234.2207174105306,1694.6997022472754,5652.590262126742,Tcelld3,PDL1n,0
81604,647.9724963378907,16.56534924316395,1669.3870013243875,4393.173596739968,2246.5958600314293,5927.134843841771,Tcelld3,PDL1n,0
81606,675.6463764648438,12.31912902832022,1297.3380676329618,2372.7339176923547,1928.2137886251744,4110.570397670181,Tcelld3,PDL1n,0
81611,584.7677468261719,11.76297119140628,1960.1639295170621,1243.8264830907708,2810.2086727122687,4384.837973909265,Tcelld3,PDL1n,0
81613,582.4047778320313,62.228093627929695,1376.4136447659805,2684.956042626205,2201.2485316547622,5628.0538899690155,Tcelld3,PDL1n,0
81617,590.0401323242188,20.69794482421878,1548.5052334733402,651.8117968328942,2131.1730367655205,4417.373874811565,Tcelld3,PDL1n,0
81621,645.3254887695313,23.570406860351454,1141.696456036967,302.4496568732583,1478.0305897068945,2474.7442070381417,Tcelld3,PDL1n,0
81623,617.2123889160156,91.50242895507813,1353.4828155050327,1123.2867744440885,2131.475280106865,3828.8826736819997,Tcelld3,PDL1n,0
81626,647.825875,11.809682006835999,418.7360710858732,309.14518103734054,1149.9189252740703,1132.4494944938997,Tcelld3,PDL1n,0
81629,587.3987392578125,105.71121472167971,911.7770474248111,1045.8996849995583,1101.8011246907959,5279.653571357071,Tcelld3,PDL1n,0
